ID,O3_index,O2_index,sigma_star,sigma_o3,u_g,g_r,r_i,i_z,class
274,0.106635345,0.370857552,2.215455428,2.288223283,3.028747,0.929615,0.682955,0.645779,2
275,0.318156151,0.390004746,1.601813894,2.037793302,1.003252,0.873091,0.458817,0.281444,3
276,0.168265976,0.673910465,2.212602251,2.262412785,2.280496083,0.845815144,-0.298854227,0.982957436,3
277,-0.223575441,0.359991608,2.240185662,1.968193766,0.680604,0.720575,0.270285,0.466936,1
278,-0.243021866,0.284817637,2.09429056,2.047423067,2.40627143,0.952175111,-0.112113541,0.910936112,1
279,0.514390966,0.362560942,2.266684153,1.873262343,0.72024,-0.183712,-0.133152,-0.004195,1
280,1.242420125,0.597769034,2.288233839,2.239345835,1.86627,1.333349,0.558618,0.360222,3
281,0.503455186,0.789771381,2.546983951,2.417781202,1.082902274,1.368695151,1.628718576,-0.723528737,4
282,-0.310069715,0.431206626,1.942193564,1.874441112,0.370142,0.091473,-0.08845,0.071697,1
283,-0.224388114,0.463672358,2.929418926,2.040895568,2.057615,0.949768,0.68282,0.314123,1
284,0.155188888,0.39981927,2.35183873,2.231766919,1.613698799,1.012739397,0.407396804,0.380570477,3
285,0.270485348,0.428504361,2.828297296,1.973111313,0.224493,0.517248,-0.008817,0.308252,1
286,-0.28127886,0.299944884,1.895573031,2.040741268,1.374978496,0.636076302,0.236341202,0.291585553,1
287,0.476972282,0.462449624,2.929418926,1.869667497,1.374744,0.695827413,-0.160377413,0.292486734,1
288,0.660994757,0.419610975,2.929418926,1.955245276,0.925724,0.244522,-0.198559,-0.199556,1
289,-0.1067603,0.363275976,2.374188001,2.290109638,1.74399,1.09107,0.580935,0.311975,2
290,-0.19819623,0.399566081,1.768553306,1.908512416,0.802599,0.407845,0.30042,0.03308,1
291,-0.340803376,0.462225145,1.765897635,1.888970919,1.687554603,-0.175640089,-1.363091515,0.636922931,1
292,0.062175385,0.722202516,2.929418926,1.877427386,1.656898404,0.936397118,0.450889478,0.539060177,1
293,-0.114058503,0.101942676,2.0558868,2.054938523,1.658795,0.84443,0.672098,0.058985,1
294,0.014564291,0.595809921,2.043872127,2.016711801,1.787358136,1.01214084,0.578063023,0.253841628,2
295,0.023984041,0.377528537,2.228927891,2.310631721,2.266425375,1.260263217,0.396605408,0.5203579,2
296,-0.048193881,0.396629658,2.109428863,2.091521946,3.179862,0.754526,0.800757,-0.255252,1
297,0.180635835,0.874470611,2.402053215,2.367588402,1.692524419,1.372496212,0.513680369,0.368870368,2
298,0.507150115,0.60775047,2.283684731,2.325928006,1.760327,0.975309,0.524531,0.408729,4
299,-0.229451283,-0.220153151,1.928231143,2.216698741,1.062854443,1.39620172,0.701419837,0.405135799,2
300,-0.375674968,0.063402056,2.218706931,2.146128346,1.591661872,0.93861888,0.450094248,0.238763052,1
301,0.446502268,0.570161867,2.071756338,1.907057815,5.766706274,0.380887211,-4.107236485,4.363390066,1
302,0.169210132,0.641691692,2.223919386,2.265903452,1.703609118,0.927013108,0.403942774,0.308989454,2
303,-0.400125843,0.097105499,2.31911989,2.248719121,1.828573466,1.388119966,0.380073569,0.469770548,2
304,0.696436345,0.257050294,2.929418926,1.968154797,0.236093014,0.448442999,-0.107618013,0.076436205,1
305,0.436261514,0.432616584,1.542520492,1.907968545,0.717575,0.403498638,-0.082312638,0.323217348,1
306,-0.120145665,0.595943056,2.079325987,2.022401521,1.580077,0.866188,0.420304,0.299064474,1
307,0.073446947,0.702217847,2.159568547,2.064725597,2.262648842,0.921637954,0.285852204,0.407527926,2
308,0.043618826,0.451133849,2.514499805,1.946175604,0.938798,0.495488,0.18931,-0.018936,1
309,-0.253302854,0.269709723,1.768098738,2.096344802,3.167854,0.641196,0.928182,0.835114476,1
310,0.100010554,0.444741893,1.916848083,1.912285309,1.026028,0.42523,0.186313,0.129257,1
311,0.367170018,0.593833062,2.421839599,1.981334772,1.01231,0.508618,0.397516,0.16877,1
312,-0.298165252,0.157579898,1.990106014,1.929959465,0.578356981,0.871519083,0.271946935,0.3809015,1
313,0.372716906,0.621098084,2.20919832,1.921791786,1.01231,0.508618,0.397516,0.16877,1
314,-0.457211912,0.190138221,1.245619698,1.922883602,0.318121,0.126856,-0.260908,0.387447,1
315,-0.568677959,-0.086051522,1.806297082,1.993838395,1.377212,0.633372,0.351665,0.245921,1
316,0.707313852,0.248379896,1.659738388,1.924565645,0.362002,0.569101,0.046223,0.008253,1
317,-0.417535061,0.284165803,2.929418926,1.855035287,1.243506299,1.340275701,1.162531,0.540608536,1
318,0.632213526,0.458594908,2.330311966,1.929596746,0.822506,0.539138,0.076815,0.119239589,1
319,0.023490565,0.62705042,1.74861194,1.986020651,2.615559113,0.521462887,0.162726,0.517602131,2
320,0.418168487,0.4362762,2.704867952,1.88432826,4.816297144,0.395849565,0.380897291,-0.090846637,1
321,0.350101406,0.764793381,1.601183494,1.898736094,0.680359,-0.000149,0.032162,0.453454,1
322,-0.070818775,0.433625532,1.632054376,1.956923945,1.228183,0.662655,0.322576,0.261744,1
323,-0.575842648,0.102645443,1.966968078,1.909884332,1.478318064,0.523241069,0.029612867,0.370050512,1
324,-0.051762695,0.454673517,2.226011031,2.278433797,2.667173747,1.102508002,0.198016251,0.720253968,2
325,0.43543857,0.694623177,2.910974719,1.825242169,2.27894,0.503198,1.267664,-1.115891,1
326,0.274918625,0.763161323,2.126795464,1.96684758,-0.223908,-0.910976,0.213297,-0.392733,1
327,-0.197803867,0.520997837,2.092407089,2.050226121,1.861734078,0.911380294,0.324522628,0.429582639,1
328,0.145389214,0.228156361,2.191972749,2.081802035,0.658791,0.501869,0.209158,0.364695,2
329,-0.603864211,-0.071036748,1.888674094,1.911002621,1.269889892,0.718959953,0.277016155,0.266168374,1
330,-0.323075319,0.225951662,2.120159838,2.146089971,1.733082,0.848868,0.435713,0.327552,2
331,-0.459297674,0.340759424,1.857758861,1.884565416,0.17525,0.1143,-0.095559,-1.040214,1
332,0.360915594,0.349244702,2.318377292,2.319717203,1.315446367,1.06483598,0.350049653,0.387384714,3
333,0.578244773,0.328008587,2.929418926,1.856290025,-0.678112166,0.471099159,2.259702007,-0.910161631,1
334,-0.224158879,0.078628792,2.140614027,2.266064063,1.783163655,0.967362365,0.40865598,0.336355301,2
335,0.167268868,0.554279312,1.852373237,1.891065945,0.798391,0.29549,-0.200159,0.488505,1
336,-0.571069576,0.200747814,2.362050925,1.890375575,0,0,0,0,1
337,-0.017685743,0.438415862,1.357036491,1.858208375,-0.080023,0.44042,-0.370041,-0.485887,1
338,-0.42242283,0.261222988,1.664246042,1.922329068,1.480041,0.391522,0.322142,0.313462,2
339,0.292684969,0.730182342,2.929418926,1.973873276,-0.155781473,1.178056734,1.924501739,-0.387926659,2
340,0.598177586,0.469934377,2.912620553,1.923742756,0.554236,0.009552,-0.559784,0.3048,1
341,0.377236066,0.354601263,2.349698832,2.259161208,1.701740987,1.237504808,0.331986204,0.478116589,3
342,-0.053379319,0.456403945,1.802794284,1.872729711,0.167444,-0.00039,-0.19837,-0.522656,1
343,0.191456269,0.279242043,2.269324172,2.253589082,2.436435263,1.411088406,0.453202331,0.486723871,3
344,0.491139224,0.226571968,2.121139297,2.124387941,0.759348,0.781488,0.455998,0.223678,3
345,0.251171992,0.412634903,2.381593534,1.856856345,2.199723,0.004238,0.853366,-0.010524,1
346,-0.547455038,0.131268599,2.188486347,2.01283052,3.761311491,0.828386171,0.589552338,0.046608698,1
347,-0.339493053,0.276052161,1.786220364,1.915670934,0.717787,-0.164585,-0.096667,-0.98835,1
348,-0.862101932,-0.148569887,1.755035812,1.892974015,1.647253856,0.392780141,-1.369850997,1.554587736,1
349,0.366319187,0.636649033,2.207403831,2.283360284,1.899172872,1.181649957,0.552399171,0.416328716,3
350,-0.295052819,0.097313475,1.92572228,2.053046927,0.634559,0.302695,0.248153,0.135395,1
351,-0.338103819,0.233925956,2.180864723,2.156064464,1.292567826,0.880833469,0.692434705,0.001742567,1
352,0.265547934,0.330890121,1.808639517,1.898056907,2.874914913,0.272936198,-1.856740111,1.798733437,1
353,-0.347638479,0.194142513,2.005580634,2.061548187,1.479767851,0.802834403,0.350597745,0.310278229,1
354,0.435876808,0.125487155,1.949225969,2.167772721,1.779650592,1.073037654,0.106913755,0.654842937,3
355,0.314771737,0.607872863,2.853247948,1.968225639,1.122988,0.540418295,-0.056412295,0.215400314,1
356,-0.123295356,0.42929225,2.25451731,2.199024982,2.306825,1.058884,0.553667,0.45372,2
357,-0.090007829,0.429110418,1.77739608,1.979533443,1.291564595,0.684875405,0.25309,0.381928189,1
358,0.050476747,0.287321567,2.296605153,1.894197114,0.548865,-0.185377,0.108894,-0.188492,1
359,-0.262261088,0.312343627,2.327963338,1.959412699,1.785942,0.064428,-0.02885,-0.820654,1
360,-0.559068198,0.151310353,2.203772517,2.175616345,1.42588,0.453854,1.047182,0.34009,1
361,0.213094505,0.455748588,2.323370509,1.962541172,1.071031,0.234578,0.451917,0.261156,1
362,-0.506208178,0.038560648,2.180277106,2.19305583,1.510258932,0.868554771,0.398090297,0.311079869,2
363,-0.209891651,0.370125759,2.360821008,2.368291423,1.736403,1.238825,0.586528,0.367342,2
364,0.283453981,0.68969759,2.025499411,1.936346929,2.003714273,1.010563465,0.380920263,0.492114401,2
365,0.400519978,0.590274785,1.595683402,1.900471893,0.584345,-0.081304,0.241811,-0.144367,1
366,-0.580616418,0.097956281,2.257844727,2.27379097,1.762956891,0.905521818,0.214278291,0.520219556,1
367,0.530158288,0.780774446,2.277405885,2.222037219,1.738485971,1.061839291,0.419656738,0.326604656,4
368,0.274092333,0.530887554,2.2503601,2.358842374,1.263653,1.243265,0.461946,0.294541,3
369,0.564073656,0.359655188,1.747117452,1.90544377,0.712145,-0.25267,0.312994,-0.441858,1
370,0.202685165,0.98082042,2.376193587,2.29875333,2.141287095,1.064717575,0.29243333,0.485244118,4
371,-0.195004037,0.262929272,1.484223354,1.888042195,0.311662,-0.542648,0.843851,-3.197731,1
372,-0.104884994,0.429958339,1.526227199,1.944722554,1.925090872,-0.05594891,-0.655256962,-0.754330477,1
373,-0.420736813,0.203543025,1.95523817,2.020340272,1.636561002,0.823152611,0.234633386,0.429321749,1
374,-0.100801296,1.161583163,2.929418926,1.905947323,0,0,0,0,1
375,0.635286443,0.481950818,2.848656917,1.931063572,-0.113708017,0.428303442,-0.026918425,0.226663535,1
376,-0.468881857,0.212345171,1.774747008,1.888610709,0.549419,-0.030544,0.479918,-0.754784,1
377,0.69108111,0.338200316,2.787874493,2.014549645,0.334277743,0.610954835,-0.372173577,0.593231136,1
378,0.477361614,0.148080227,1.727031394,2.147726026,2.651571333,1.304172657,0.23969001,0.704630025,3
379,0.016135603,0.715349853,2.412174104,2.264405945,2.640571,1.390097,0.569626,0.392778,4
380,-0.18247672,0.15478752,2.337559467,2.314938416,1.905814,1.465635,0.572477,0.339262,4
381,-0.068971987,0.362936396,2.929418926,1.898892232,0.72539607,0.805721516,1.115285414,-0.661178534,1
382,0.419830645,0.390890218,1.577571023,1.954592651,-18.92234548,0.167047556,18.75529792,-19.10469688,1
383,0.506764392,0.521339323,2.929418926,1.863920704,1.652764987,0.138625172,-1.827857159,1.688269595,1
384,0.970837906,0.53837945,2.13849081,2.177931168,1.671038,0.886012,0.482402,0.000318348,3
385,0.101738046,0.175144751,2.094412759,2.136153586,1.001248,0.702481,0.443854,0.203156,2
386,0.209539853,0.713077589,2.178846812,2.135082347,1.788419,0.961058,0.493988,0.357128,2
387,-0.534566099,-0.109606247,2.211558648,2.174985064,1.538563,0.830782,0.4723985,0.3404305,1
388,0.253014096,0.502118768,2.929418926,1.940216758,3.644172,0.544701,0.411289,0.044035,1
389,0.095378593,0.262523676,2.929418926,1.985830041,0.60783,1.117522,0.714731,0.520702,1
390,0.147969367,0.593628329,2.723568902,1.888451334,1.458162,-0.086645,0.083111,-0.331354,1
391,-0.491552743,-0.068895468,2.184954341,2.158310012,1.718473,0.866551,0.486179,0.3791065,1
392,0.357244682,0.463309887,1.618659237,1.982002566,0.394352,0.579729,0.093819,0.323488,1
393,-0.049928079,0.379725126,2.325523914,2.354083111,2.282986,1.544409,0.561834,0.402901,2
394,0.049478279,0.322109066,2.158987999,2.162318486,3.171471519,1.240068833,0.495833648,0.298673062,1
395,-0.095801555,0.275124948,1.617334609,2.199913732,1.827826,1.080045,0.690608,0.381257,2
396,-0.135704165,0.244991057,2.255491768,2.27426955,1.828395205,0.9477373,0.546403495,0.279517918,2
397,-0.225839259,0.420549746,1.879344538,1.936052814,1.26596,0.385077,0.202134,0.151406,1
398,-0.298857813,0.07987137,1.965704895,2.040473749,1.456505,0.727162,0.41235,0.25792,1
399,1.075951001,0.240900589,2.228616015,2.174107831,1.498670875,0.800450427,0.447092698,0.241743983,3
400,-0.496051156,-0.000479001,2.085173299,1.979941247,1.609244,0.778318,0.403097,0.308276,1
401,-0.058590747,0.412211085,2.365440453,2.355610419,1.679534605,1.064281336,0.447018059,0.366678418,2
402,0.718969519,0.00168693,2.816478009,1.987819385,0.606033,-0.25793,0.599735,-0.601288,1
403,-0.341225712,0.322844949,2.929418926,1.869899433,0.511976476,0.763644179,2.120325345,-1.188842972,1
404,-0.415187149,0.242600527,2.429567625,1.94608517,1.004295676,0.746872439,0.360095885,0.173793624,1
405,0.008230138,0.43799588,2.021827181,2.20284506,1.492779162,0.823873275,0.553429564,0.090487137,2
406,-0.283067368,0.155665049,2.055495109,2.134432507,1.679924,1.302110795,0.490553205,0.419383043,1
407,0.783267779,1.008512392,2.103311082,2.163707777,1.605444,0.744947,0.402239,0.28713,4
408,0.657558577,1.425783555,2.139949386,2.310220789,1.946893,1.070854,0.506918,0.375766,4
409,0.263317264,0.632969914,1.948960057,1.998707137,1.336463406,0.949606235,0.808273359,0.220443395,2
410,0.589579424,0.205922899,2.020104463,2.091315916,1.313372,0.630328,0.408794,0.227934,3
411,-0.425856621,0.334643825,1.897893249,1.880020624,1.017584,0.137156,-0.203976,-0.470537,1
412,-0.086849228,0.627040825,2.138030128,2.015426487,0.994107,0.904735,0.677971,0.406437,2
413,0.110534318,0.731613658,2.370918014,2.413674236,1.443774,1.450362,0.594575,0.379034,2
414,-0.187018716,0.280101596,1.623940922,1.893903453,1.690020686,0.268994471,-0.971663158,0.984944499,1
415,0.065287698,0.412505576,2.120759684,2.010592472,1.957145564,0.966854475,0.32288196,0.443636835,2
416,-0.080666492,0.743165311,2.426637384,2.328137371,2.152706393,1.428414994,0.443090613,0.396933586,2
417,-0.140426956,0.383993447,2.372942734,2.258902519,1.884418,1.584181,0.792555,0.46541,2
418,0.648636844,0.298066387,2.17523706,1.877511173,0.708281,0.018562,0.344585,0.381825,1
419,0.588352382,0.34273334,1.979855641,1.957854884,0.484225996,0.538005485,-0.051875481,0.234392176,1
420,1.080764384,0.304207051,2.109901937,2.078628523,1.476070047,0.889560672,0.58020328,0.091994767,3
421,0.035777569,0.291178556,2.077506966,2.053098909,1.764126862,0.882564518,0.261785621,0.425397247,2
422,-0.424307426,0.090602525,2.036642642,1.95159459,1.953831948,0.854386445,0.100111606,0.571537358,2
423,-0.16986584,0.608014837,1.976931004,2.032609551,1.817899471,0.891819863,0.300153666,0.47565946,2
424,-0.235709118,0.108475599,2.273715591,2.276171925,1.797258787,0.995969965,0.343284248,0.421798717,2
425,-0.095681772,0.532222684,1.983042461,1.91351708,1.754876893,0.893484889,0.384538218,0.365627804,1
426,-0.289199635,0.372752708,1.580364454,1.888111395,0.090962,0.021311,-0.348387,-0.215805,1
427,-0.181212254,0.471011887,2.331008998,2.319712357,1.708757111,1.331568889,0.616502,0.522178085,4
428,0.268270272,0.747037153,2.074862774,2.062888702,1.673948,0.84366,0.46729,0.379255,2
429,-0.609620667,0.040686208,1.881386026,1.882533076,0.791875,0.17112,-0.262426,-0.304548,1
430,0.299447054,0.971521622,2.300969299,2.378270501,1.82235,0.939875,0.439918,0.315911,4
431,0.248453128,0.272833555,2.195097154,2.177773984,1.929127302,1.021526628,0.38293307,0.357142514,2
432,0.036135854,0.435584475,2.05657287,1.907850969,1.827118,0.50848,0.383753,0.532555,1
433,0.315266532,0.396346056,1.973100224,1.907366021,1.084608,0.312828,0.243018,0.003111,1
434,0.245911286,0.630947226,2.929418926,1.947452446,0.763113,0.747831,0.237246,0.364156,1
435,0.505615663,0.446630153,2.77877977,1.958269667,0.554025228,0.484598538,-0.084621766,0.427168782,1
436,-0.118388485,0.426932403,1.634744667,2.062855147,1.070553624,0.91942489,0.911509487,-0.139805986,2
437,-0.244437273,1.104053303,1.778350061,1.927243855,0,0,0,0,1
438,0.602358718,0.54095364,2.064072682,2.147067886,0.706122623,0.6776881,0.313752277,0.091955102,3
439,0.303643295,0.507042704,2.467997538,2.007123661,0.843145,0.53019,0.012714,0.597979,1
440,0.980831648,0.523069929,1.85203327,2.164135238,1.282224666,0.899846963,0.364812371,0.193489316,3
441,0.232110337,0.797306256,2.290483551,2.305083744,2.313600299,1.135001813,0.576662888,0.211860396,4
442,0.727725996,0.996433675,2.2110189,2.335149713,2.278194952,1.098893129,0.436551918,0.391851659,3
443,0.346003334,0.511644445,1.645319599,1.875815759,0.4926,-0.150755,0.182472,-0.150024,1
444,0.17533069,0.582176009,2.227737606,1.927073545,0.666888,0.405386,-0.788998,0.432597,1
445,0.690561822,0.365855166,2.85715989,2.023683658,1.109821752,0.325016873,-0.330453625,0.547297068,2
446,-0.255858587,0.220458412,2.148142176,2.112392829,1.252989,0.707641,0.416454,0.27439,1
447,0.17573677,0.903061419,2.568019987,2.434530215,2.177433365,1.205623044,0.46594259,0.440445164,4
448,0.000398438,0.477571204,2.114104112,2.143758276,1.63537,1.042387,0.849798,-0.185243,2
449,0.289102072,0.394794041,2.332263111,2.36910107,1.880928185,1.183169733,0.634444083,0.179027997,3
450,0.166002785,0.667618414,2.052871201,2.203823774,1.892377478,0.962898823,0.384635699,0.381753685,3
451,-0.270802926,0.17938992,1.724662989,2.108894509,0.73064,0.346045,0.728923,-0.262493,1
452,0.64361595,0.502525545,2.929418926,1.881684279,0.921203674,0.360268622,1.078610705,-0.623825805,1
453,0.562584264,0.857791022,1.731276718,2.138295718,2.513876524,1.112105492,0.453466984,0.461418356,3
454,0.39777165,0.420089081,2.929418926,1.943682636,0.871573,0.663683,0.246406,0.497866,1
455,-0.638372333,-0.016542154,1.945665303,1.90823445,1.917342828,0.76972979,-2.041770617,2.571290469,1
456,-0.446182641,0.165641589,1.908643829,1.893417102,1.054291,0.486776,0.340969,0.176598,1
457,-0.392801225,0.293118482,2.929418926,1.909205564,2.33106,2.103104,0.640854,0.500238,1
458,-0.475575159,0.220068743,2.34562643,1.918768011,0.522188,0.026233,-0.032323,-0.284964,1
459,0.012054034,0.46195646,2.04994269,2.054578639,0.985618,0.65646,0.424069,0.146791,1
460,0.099131937,0.637409297,2.133030934,2.06125357,1.673361,1.062927,0.497828,0.372354,2
461,0.137829393,0.378305543,2.008605856,2.10456524,1.467727746,0.673128039,0.141036214,0.351758301,1
462,-0.301135683,0.260125612,2.012146147,2.045676843,1.785218862,0.936932597,0.339547541,0.327175005,1
463,-0.403297757,0.351559509,1.821503768,1.89222849,0.488735,0.173507,0.023217,-0.061226,1
464,-0.257637264,0.268014051,2.929418926,2.013739173,1.054480835,0.971653098,1.664069067,-0.584983595,1
465,0.12073534,0.336893864,1.837388099,2.084698006,0.936573568,0.71851302,0.247626413,0.271822512,1
466,-0.226845867,0.130169053,2.143375178,2.214747074,1.712800801,0.965799548,0.431008651,0.295641916,2
467,0.424039017,0.582166199,2.102903388,1.910474756,2.143203279,0.469542731,0.12586899,0.3305766,1
468,-0.170732952,0.513230802,1.943864004,1.98013905,3.847158,0.613304,0.256878,0.24967,1
469,-0.493323799,0.167424201,2.129678455,2.108475382,1.769875028,0.979217442,0.43921053,0.345775134,1
470,-0.058266442,0.683586246,2.371950339,2.279909593,2.622112751,1.649581367,0.348273882,0.576162129,4
471,-0.371554858,0.202567313,1.910580039,2.081229571,0.748146,1.015854,0.410615,0.261398,1
